4.880928	4.702452
4.893171	4.722104
4.908312	4.737568
4.924420	4.754642
4.941172	4.765273
4.954381	4.780093
4.965656	4.797167
4.980153	4.817785
4.995939	4.829383
5.011725	4.840659
5.023645	4.854189
5.035565	4.869653
5.050384	4.887372
5.065848	4.899614
5.080667	4.910245
5.091298	4.927319
5.102896	4.946005
5.117071	4.956314
5.131568	4.974355
5.146710	4.986597
5.159918	4.999805
5.171516	5.013336
5.182792	5.031055
5.194067	5.047485
5.206954	5.062948
5.220162	5.078412
5.233693	5.092587
5.246579	5.107729
5.259466	5.120937
5.271708	5.134146
5.283950	5.147676
5.296192	5.161529
5.308112	5.173771
5.319709	5.188591
5.331629	5.200510
5.343227	5.214041
5.354825	5.226605
5.365778	5.239814
5.376732	5.251412
5.387685	5.264620
5.398316	5.278795
5.409270	5.289749
5.421190	5.302313
5.432788	5.312300
5.444707	5.323253
5.456305	5.333240
5.468225	5.345804
5.478534	5.359657
5.489810	5.372866
5.499152	5.385752
5.509462	5.391873
5.519126	5.402505
5.529113	5.417968
5.538456	5.428277
5.548121	5.439875
5.556819	5.452439
5.566162	5.463393
5.575827	5.474346
5.585169	5.484333
5.594512	5.493676
5.603210	5.503341
5.612875	5.513327
5.622218	5.523959
5.631560	5.531691
5.640581	5.541355
5.649601	5.551987
5.657977	5.560685
5.667320	5.572605
5.675696	5.581625
5.683428	5.590968
5.691804	5.600955
5.699858	5.609976
5.707268	5.619318
5.715644	5.628983
5.723054	5.637681
5.730141	5.649279
5.738517	5.655400
5.745605	5.666676
5.753659	5.673763
5.761069	5.681817
5.768800	5.689871
5.776532	5.697925
5.783942	5.706624
5.791674	5.713711
5.799406	5.720154
5.806171	5.725309
5.812936	5.730463
5.817447	5.741417
5.821957	5.752692
5.826789	5.759458
5.833233	5.767834
5.840320	5.775888
5.847408	5.781687
5.854173	5.783942
5.860616	5.791352
5.864804	5.796184
5.868348	5.806171
5.872536	5.812614
5.878335	5.820668
5.885423	5.824856
5.891544	5.831300
5.896698	5.832266
5.898309	5.840964
5.901853	5.850307
5.907652	5.856106
5.913128	5.859328
5.919249	5.860616
5.920538	5.869637
5.922793	5.876080
5.928592	5.882201
5.934713	5.886389
5.937935	5.890577
5.937935	5.900242
5.942123	5.904108
5.946955	5.908296
5.951788	5.907974
5.953398	5.911518
5.954365	5.920216
5.957264	5.925048
5.961452	5.927626
5.965963	5.929236
5.968862	5.928592
5.969829	5.931814
5.969507	5.936968
5.971439	5.941156
5.973372	5.946311
5.976272	5.946955
5.978849	5.949533
5.981426	5.952432
5.983037	5.953076
5.984648	5.954365
5.986903	5.957587
5.988192	5.959842
5.989158	5.963385
5.990125	5.965641
5.990447	5.964996
5.991091	5.967896
5.991091	5.971117
5.991091	5.971439
5.990769	5.974339
5.991091	5.975628
5.990447	5.976916
5.989803	5.978205
5.989803	5.977883
5.989480	5.977561
5.989803	5.978205
5.990769	5.977238
5.990447	5.976594
5.991736	5.978205
5.990769	5.980782
5.990447	5.983682
5.988836	5.985292
5.986259	5.984970
5.984648	5.986903
5.982393	5.985615
5.980782	5.986581
5.978205	5.984970
5.975950	5.986581
5.974339	5.984970
5.972084	5.983682
5.970473	5.982393
5.967896	5.981426
5.967251	5.979816
5.964030	5.978849
5.961775	5.976594
5.959197	5.974661
5.956942	5.974661
5.954043	5.971762
5.950499	5.969184
5.947600	5.968218
5.944378	5.967574
5.940190	5.965641
5.937290	5.963063
5.933747	5.962741
5.929236	5.962097
5.925048	5.960486
5.920860	5.958875
5.916672	5.957587
5.912484	5.954687
5.909262	5.950821
5.904752	5.950499
5.900886	5.946955
5.896698	5.943734
5.893154	5.939868
5.888322	5.935357
5.884456	5.930847
5.879302	5.925693
5.873180	5.923115
5.866737	5.923115
5.859650	5.920216
5.853207	5.919894
5.848696	5.916350
5.843864	5.912806
5.839031	5.908296
5.834843	5.902497
5.828722	5.897665
5.820024	5.893799
5.811648	5.893799
5.804882	5.888966
5.801017	5.885423
5.795540	5.880590
5.789741	5.872858
5.781043	5.868992
5.771378	5.868670
5.764935	5.862871
5.759780	5.859005
5.753981	5.850307
5.744961	5.846119
5.734007	5.845475
5.727886	5.838387
5.722409	5.830977
5.715322	5.819380
5.704368	5.817125
5.695348	5.817125
5.689227	5.808104
5.682139	5.802305
5.675052	5.795218
5.662810	5.791674
5.653467	5.788774
5.645091	5.783298
5.637359	5.778465
5.629305	5.770411
5.621895	5.763968
5.612553	5.756236
5.602566	5.750115
5.592257	5.744316
5.581303	5.742061
5.571316	5.737229
5.561007	5.731752
5.551665	5.726920
5.542000	5.718221
5.532013	5.712422
5.522026	5.705657
5.512039	5.698247
5.501408	5.691160
5.490776	5.683428
5.480145	5.676663
5.469836	5.667320
5.460171	5.659266
5.449862	5.650568
5.439553	5.642836
5.429888	5.635104
5.419901	5.626406
5.409270	5.619962
5.397672	5.613197
5.386719	5.605143
5.375443	5.599022
5.362557	5.592257
5.349670	5.582914
5.337750	5.574860
5.325830	5.562296
5.313266	5.554564
5.301024	5.546832
5.288782	5.536523
5.276540	5.529435
5.264620	5.516871
5.252378	5.506884
5.241425	5.497864
5.228860	5.487233
5.217263	5.479179
5.205021	5.467259
5.193101	5.459527
5.180214	5.449218
5.167650	5.440197
5.154764	5.431499
5.141555	5.420223
5.128669	5.410559
5.114816	5.401216
5.102252	5.390585
5.089043	5.380920
5.074868	5.370933
5.061660	5.361268
5.047163	5.349670
5.032988	5.339039
5.019457	5.327441
5.004960	5.319709
4.990785	5.308756
4.975643	5.298769
4.960502	5.289749
4.946005	5.277829
4.931185	5.270097
4.916688	5.257855
4.902513	5.245935
4.888982	5.236270
4.875452	5.224028
4.861599	5.212108
4.847102	5.199866
4.833249	5.186013
4.818430	5.172483
4.802000	5.159596
4.785892	5.150576
4.768817	5.140589
4.753676	5.129313
4.739823	5.118038
4.725648	5.104185
4.711151	5.091298
4.697298	5.074868
4.679901	5.062304
4.661860	5.053606
4.645753	5.042975
4.630933	5.029444
4.618047	5.015913
4.604194	4.999483
4.584865	4.986274
4.566824	4.978221
4.551360	4.963723
4.536541	4.950515
4.523010	4.934729
4.504325	4.919588
4.485640	4.912500
4.470498	4.901869
4.456968	4.886405
4.440860	4.869009
4.421852	4.857089
4.403811	4.845813
4.389959	4.830994
4.374817	4.813275
4.357743	4.797489
4.338091	4.785892
4.319728	4.775583
4.304265	4.759797
4.288801	4.743367
4.273337	4.727903
4.256907	4.708896
4.239189	4.694076
4.220503	4.681190
4.201818	4.666049
4.184100	4.653162
4.166059	4.638021
4.150273	4.622235
4.133199	4.608704
4.115158	4.593563
4.098083	4.577777
4.081009	4.561991
4.062968	4.547494
4.045894	4.532353
4.027853	4.515600
4.010134	4.499170
3.991771	4.483385
3.974375	4.469854
3.956656	4.452780
3.938615	4.433772
3.921219	4.417020
3.904789	4.398657
3.888681	4.379972
3.870962	4.365152
3.852921	4.350655
3.834880	4.337447
3.816195	4.322305
3.797510	4.307808
3.778503	4.294600
3.760462	4.277848
3.741132	4.261417
3.723092	4.245954
3.703762	4.227913
3.685721	4.208906
3.667681	4.192798
3.650928	4.173790
3.632888	4.154783
3.615169	4.137387
3.597450	4.119990
3.580376	4.103882
3.561046	4.086808
3.543650	4.070056
3.524965	4.052337
3.506602	4.036229
3.487917	4.018832
3.469554	4.001436
3.450869	3.985006
3.432183	3.968254
3.413820	3.949246
3.395135	3.931528
3.376128	3.914453
3.357443	3.895768
3.339402	3.878694
3.320717	3.860653
3.300099	3.843901
3.281414	3.825538
3.262084	3.808141
3.242111	3.791389
3.223103	3.775603
3.203774	3.760140
3.185411	3.741777
3.167048	3.723736
3.149007	3.704729
3.130966	3.687010
3.113248	3.667358
3.094885	3.648029
3.077166	3.628377
3.058481	3.609692
3.038507	3.590041
3.017889	3.575221
2.997916	3.561046
2.979553	3.542361
2.961834	3.523676
2.945404	3.503702
2.927363	3.483729
2.908678	3.462788
2.887094	3.447647
2.867120	3.431861
2.849079	3.413820
2.832005	3.394491
2.815253	3.373551
2.794957	3.352933
2.773694	3.338436
2.755009	3.320717
2.738257	3.302032
2.721183	3.281736
2.701853	3.260474
2.679625	3.246299
2.661584	3.225681
2.645476	3.205707
2.628080	3.182512
2.606495	3.165115
2.586521	3.150618
2.569769	3.131611
2.552695	3.111315
2.535943	3.090697
2.515647	3.071690
2.494062	3.056548
2.475700	3.040118
2.458625	3.020467
2.441229	3.001459
2.423510	2.985352
2.406436	2.965056
2.388073	2.947015
2.369710	2.928330
2.350703	2.909000
2.332018	2.888382
2.313655	2.870986
2.294648	2.855200
2.275962	2.837481
2.257922	2.816541
2.239559	2.799145
2.221518	2.781748
2.204122	2.759842
2.186725	2.740834
2.169007	2.721505
2.151932	2.704753
2.134214	2.688001
2.116173	2.669960
2.097810	2.653208
2.080091	2.638066
2.061728	2.619704
2.042721	2.602951
2.025003	2.584266
2.005995	2.565259
1.987633	2.547218
1.970236	2.529500
1.952195	2.508237
1.934799	2.486975
1.917725	2.468290
1.901295	2.449283
1.884542	2.429309
1.868435	2.410302
1.852005	2.393227
1.834608	2.375831
1.818178	2.356824
1.800782	2.342005
1.783708	2.324286
1.766633	2.305923
1.749237	2.288849
1.732163	2.272419
1.714444	2.254700
1.697048	2.236659
1.680940	2.218296
1.663543	2.202189
1.647113	2.184792
1.631006	2.166751
1.613609	2.149677
1.597179	2.132603
1.581716	2.115206
1.564641	2.097810
1.548856	2.079447
1.532104	2.061728
1.516962	2.045621
1.500210	2.025325
1.484425	2.008573
1.467995	1.989888
1.451565	1.973780
1.434490	1.957672
1.417738	1.940920
1.400664	1.925456
1.384556	1.910959
1.368770	1.895496
1.353951	1.878099
1.338166	1.861992
1.323991	1.843951
1.309494	1.827843
1.295319	1.810769
1.280500	1.793372
1.263425	1.775332
1.246351	1.759546
1.229921	1.748270
1.215746	1.731840
1.201249	1.714766
1.188685	1.698658
1.174188	1.679651
1.160335	1.664188
1.142295	1.648724
1.126187	1.637771
1.112979	1.621341
1.100414	1.605233
1.087206	1.586226
1.072387	1.568829
1.054990	1.558843
1.041138	1.544023
1.029540	1.529526
1.016976	1.511808
1.001190	1.497633
0.985083	1.487324
0.972519	1.473793
0.961565	1.456719
0.947713	1.438034
0.930960	1.427403
0.916463	1.415805
0.904866	1.401630
0.893590	1.383590
0.880704	1.367804
0.864918	1.353629
0.851388	1.341387
0.839146	1.329790
0.827226	1.315293
0.815306	1.299185
0.803387	1.283399
0.791467	1.266969
0.777614	1.250861
0.764084	1.237331
0.750875	1.226055
0.737345	1.214136
0.725747	1.202860
0.713183	1.189330
0.701585	1.175155
0.689021	1.165168
0.677746	1.150671
0.666148	1.137462
0.654228	1.125220
0.643275	1.113945
0.631678	1.100737
0.621046	1.086240
0.610737	1.072065
0.600428	1.057890
0.590442	1.043715
0.580133	1.032762
0.569824	1.023741
0.558548	1.013110
0.547273	1.003123
0.535997	0.991848
0.524722	0.979928
0.514091	0.970908
0.503137	0.963498
0.492184	0.949645
0.481553	0.940303
0.471566	0.925484
0.463190	0.914530
0.453847	0.901000
0.445471	0.889724
0.437095	0.879415
0.427753	0.868784
0.419055	0.858153
0.409712	0.849777
0.400047	0.841079
0.391349	0.831414
0.382007	0.822716
0.372986	0.811763
0.364932	0.802420
0.355590	0.793078
0.347214	0.784702
0.338838	0.776326
0.330784	0.765694
0.321763	0.756996
0.314354	0.746687
0.305978	0.738633
0.298568	0.729291
0.290837	0.718337
0.283427	0.709961
0.275695	0.699975
0.268286	0.692243
0.259910	0.682900
0.252500	0.675169
0.244446	0.667437
0.235748	0.661638
0.228016	0.655195
0.221573	0.649074
0.214486	0.642309
0.209331	0.634577
0.203854	0.625557
0.197411	0.617180
0.192901	0.610737
0.187424	0.601717
0.180659	0.593663
0.172927	0.586576
0.165840	0.584321
0.159397	0.577877
0.154242	0.571757
0.150377	0.566280
0.146511	0.559515
0.142645	0.551461
0.134913	0.541474
0.128792	0.539541
0.122993	0.536319
0.120094	0.530198
0.116550	0.522789
0.112362	0.516668
0.105597	0.512158
0.100120	0.510225
0.096576	0.503137
0.094644	0.499916
0.091744	0.487674
0.084979	0.486385
0.080147	0.482519
0.078536	0.476720
0.076603	0.467700
0.072093	0.461901
0.065649	0.462546
0.063394	0.459968
0.061784	0.455458
0.060495	0.449982
0.057596	0.443216
0.052441	0.443216
0.047931	0.441605
0.046320	0.438062
0.045032	0.435485
0.044065	0.431941
0.042776	0.430974
0.041488	0.427753
0.040199	0.423887
0.038266	0.422276
0.035367	0.417766
0.033756	0.415511
0.031501	0.414222
0.029568	0.412934
0.028602	0.410679
0.027313	0.409390
0.027635	0.406168
0.026346	0.403269
0.026024	0.402625
0.026669	0.400370
0.025702	0.399081
0.026346	0.399403
0.025058	0.397148
0.024736	0.399725
0.023769	0.401014
0.024414	0.399725
0.023125	0.398114
0.022481	0.398114
0.022481	0.397792
0.022158	0.398759
0.023447	0.397470
0.023125	0.395537
0.024414	0.391349
0.026346	0.390383
0.028279	0.389416
0.029890	0.387805
0.032790	0.388128
0.035367	0.390705
0.037300	0.391027
0.039233	0.391671
0.040521	0.393282
0.042776	0.394249
0.044709	0.397148
0.046320	0.397792
0.048575	0.399725
0.050186	0.401658
0.053408	0.401658
0.055340	0.401014
0.057918	0.404235
0.061139	0.405524
0.064361	0.407457
0.067260	0.410679
0.070482	0.410679
0.074026	0.414222
0.078214	0.414867
0.081757	0.415511
0.084979	0.418088
0.089811	0.421632
0.093999	0.420988
0.097543	0.423243
0.102053	0.424853
0.106563	0.425498
0.109141	0.429041
0.113006	0.430652
0.116228	0.438706
0.120416	0.441928
0.125248	0.445794
0.130403	0.449337
0.135557	0.452559
0.142645	0.456103
0.148766	0.458035
0.154887	0.460291
0.161330	0.460291
0.165840	0.463190
0.170028	0.469311
0.173894	0.474143
0.180015	0.481231
0.186780	0.483486
0.194512	0.485419
0.202566	0.488318
0.209331	0.491862
0.212875	0.495728
0.217385	0.503782
0.225439	0.508936
0.233493	0.512802
0.242513	0.514735
0.249601	0.516668
0.253144	0.524077
0.259910	0.531487
0.269896	0.535353
0.279239	0.537930
0.285038	0.541474
0.290192	0.553394
0.298568	0.561770
0.309199	0.562736
0.318542	0.565313
0.323696	0.573689
0.330140	0.582388
0.340126	0.588186
0.350758	0.592374
0.360422	0.593663
0.366543	0.600428
0.372664	0.609771
0.382651	0.616536
0.393282	0.621369
0.402947	0.627812
0.413578	0.631033
0.423243	0.634899
0.431619	0.637476
0.439350	0.645208
0.448371	0.652618
0.457713	0.661316
0.466412	0.670658
0.477043	0.676135
0.486385	0.683545
0.496372	0.690310
0.506681	0.697719
0.516346	0.704807
0.527621	0.712539
0.537930	0.719948
0.548561	0.727680
0.560159	0.731868
0.571434	0.739278
0.584321	0.744754
0.595918	0.754419
0.607516	0.761506
0.618147	0.769882
0.629100	0.780191
0.639409	0.789212
0.649718	0.796621
0.660994	0.804997
0.671625	0.814662
0.682900	0.830448
0.694820	0.836247
0.706096	0.843978
0.719304	0.851710
0.731224	0.857831
0.745399	0.865885
0.758607	0.874261
0.771171	0.881993
0.784379	0.893912
0.796621	0.903577
0.808863	0.913242
0.822072	0.924195
0.833991	0.933860
0.847522	0.943847
0.860086	0.954800
0.872006	0.965109
0.885214	0.975740
0.898745	0.986049
0.911631	0.995392
0.925162	1.006345
0.938692	1.015043
0.952223	1.025674
0.966075	1.035661
0.979928	1.046614
0.994103	1.057568
1.007634	1.069487
1.021808	1.077541
1.036305	1.086240
1.050158	1.096549
1.064011	1.107824
1.077541	1.118133
1.091072	1.132308
1.104603	1.144228
1.118133	1.157114
1.132308	1.169034
1.146483	1.182564
1.162268	1.193195
1.177732	1.205437
1.193195	1.216391
1.209303	1.228955
1.224767	1.236686
1.239586	1.247318
1.252794	1.261170
1.266325	1.275990
1.281144	1.289520
1.296930	1.302728
1.314648	1.314326
1.330756	1.324635
1.346220	1.335266
1.359428	1.348152
1.373281	1.364905
1.390033	1.378113
1.407751	1.391321
1.425792	1.403241
1.440933	1.413228
1.453820	1.429658
1.469283	1.445444
1.487002	1.457686
1.505687	1.467028
1.520184	1.479270
1.533392	1.496344
1.550789	1.506331
1.569474	1.520184
1.586548	1.529204
1.600401	1.545634
1.615864	1.563353
1.632938	1.576883
1.651624	1.592347
1.670309	1.602334
1.685450	1.616509
1.699947	1.632294
1.715410	1.649368
1.733129	1.666443
1.750848	1.679329
1.768888	1.696403
1.786285	1.711867
1.804326	1.726686
1.821722	1.739250
1.839763	1.755036
1.856837	1.768566
1.874556	1.782741
1.890986	1.797560
1.908060	1.813024
1.926423	1.829132
1.943175	1.844595
1.961538	1.859092
1.978290	1.876811
1.996331	1.892596
2.012761	1.908060
2.030801	1.924168
2.047554	1.942531
2.064306	1.957350
2.081380	1.976679
2.098776	1.991498
2.115851	2.008895
2.133569	2.022748
2.150966	2.041755
2.168684	2.055285
2.187047	2.071393
2.206055	2.084602
2.224417	2.095555
2.243747	2.110696
2.263398	2.129059
2.281439	2.145811
2.300124	2.163208
2.318165	2.180926
2.335561	2.198001
2.352958	2.216364
2.371643	2.232794
2.389684	2.251156
2.407080	2.267586
2.426410	2.284339
2.443806	2.303346
2.461202	2.316876
2.480210	2.335884
2.498250	2.352958
2.516613	2.370032
2.534654	2.389362
2.553017	2.403859
2.571702	2.422544
2.589743	2.439296
2.608106	2.457337
2.628080	2.473122
2.646765	2.491163
2.665128	2.508882
2.684457	2.527567
2.702498	2.543675
2.721505	2.560427
2.741479	2.579756
2.759520	2.593287
2.778527	2.610683
2.796890	2.628402
2.815575	2.646765
2.832327	2.662228
2.849401	2.684779
2.866798	2.702820
2.885805	2.722472
2.904812	2.739224
2.925108	2.756620
2.944115	2.774983
2.964411	2.792702
2.983419	2.807521
3.002104	2.824917
3.017889	2.842636
3.035608	2.864221
3.054615	2.885483
3.074267	2.898691
3.095207	2.918343
3.113892	2.934451
3.132577	2.950236
3.148041	2.971499
3.165437	2.993083
3.185411	3.009835
3.205707	3.025621
3.226003	3.041085
3.242433	3.060092
3.259507	3.081354
3.277870	3.099717
3.299132	3.118080
3.318784	3.131933
3.334570	3.155128
3.351966	3.176068
3.372262	3.195398
3.392558	3.208606
3.409955	3.226647
3.426062	3.247587
3.444748	3.268850
3.464721	3.285280
3.485017	3.300743
3.503058	3.315240
3.518199	3.336503
3.535274	3.356799
3.554925	3.376450
3.574899	3.393202
3.593906	3.409955
3.613558	3.425418
3.631921	3.441204
3.649318	3.457956
3.666392	3.477608
3.683466	3.495648
3.701185	3.514978
3.718581	3.533985
3.736622	3.552348
3.754985	3.569745
3.772704	3.588752
3.790423	3.606793
3.808463	3.624834
3.826826	3.642230
3.845834	3.660593
3.864519	3.677667
3.882882	3.693453
3.901245	3.712138
3.919286	3.729857
3.937004	3.748542
3.953757	3.768516
3.970831	3.786557
3.987583	3.805886
4.004335	3.822638
4.021732	3.842934
4.039128	3.860975
4.055558	3.885137
4.073599	3.899634
4.090996	3.915420
4.109037	3.930561
4.127722	3.946991
4.145763	3.964710
4.163804	3.982429
4.181844	4.001114
4.198274	4.020121
4.214705	4.036229
4.231457	4.055558
4.247887	4.074888
4.264639	4.091318
4.280747	4.110003
4.297821	4.127722
4.314251	4.144796
4.331004	4.161871
4.348400	4.178945
4.364186	4.196342
4.380294	4.214060
4.397046	4.229846
4.413798	4.248531
4.430228	4.265606
4.446659	4.281713
4.462766	4.295888
4.479519	4.314574
4.495949	4.331648
4.512379	4.346145
4.528487	4.362575
4.544273	4.377394
4.559736	4.394469
4.575200	4.409932
4.589697	4.428295
4.604516	4.448914
4.618691	4.466310
4.633833	4.481774
4.650907	4.496593
4.667337	4.514956
4.683445	4.528809
4.699231	4.544917
4.716305	4.560058
4.730480	4.573267
4.743689	4.591308
4.756897	4.609349
4.772039	4.626423
4.787502	4.640920
4.803932	4.657350
4.820363	4.670237
4.835504	4.683767
4.846780	4.699553
4.859988	4.718883
4.875130	4.735957
4.890593	4.750454
4.907023	4.762696
4.920876	4.774938
4.932152	4.792979
4.945360	4.810698
4.961146	4.825195
4.977576	4.837437
4.990463	4.849035
5.001416	4.868042
5.015913	4.881573
5.031377	4.892526
5.045552	4.902191
5.056505	4.919588
5.067781	4.938917
5.083244	4.951803
5.098708	4.964368
5.112883	4.977576
5.125125	4.990140
5.135434	5.006571
5.146388	5.023323
5.159918	5.037820
5.173449	5.052317
5.187302	5.065203
5.199866	5.081311
5.213719	5.093554
5.226283	5.105796
5.238847	5.119004
5.250767	5.129313
5.263009	5.143488
5.275251	5.156052
5.287494	5.168617
5.298769	5.180859
5.310689	5.196000
5.322287	5.206631
5.333562	5.220484
5.346449	5.231438
5.356758	5.244002
5.367067	5.259143
5.378020	5.272030
5.388652	5.285561
5.398316	5.296514
5.409270	5.309723
5.418935	5.323898
5.429244	5.334851
5.439231	5.345160
5.450506	5.355791
5.461138	5.366100
5.471447	5.375443
5.482400	5.381886
5.493676	5.391873
5.504629	5.402505
5.515260	5.413780
5.524925	5.424734
5.535234	5.436653
5.544577	5.448573
5.553920	5.458560
5.562618	5.469836
5.571961	5.480467
5.580659	5.491421
5.590002	5.501730
5.598056	5.511395
5.606754	5.521704
5.615774	5.529758
5.624151	5.541355
5.632527	5.550698
5.641547	5.558752
5.649923	5.569061
5.657655	5.577437
5.666998	5.587424
5.674408	5.596767
5.682462	5.603532
5.690838	5.612875
5.699214	5.621895
5.706946	5.629627
5.715000	5.638970
5.722409	5.643802
5.730141	5.651212
5.736907	5.659266
5.743350	5.666031
5.749471	5.675052
5.755270	5.684395
5.760746	5.694381
5.767512	5.702435
5.773311	5.711456
5.780398	5.717255
5.788452	5.724665
5.794895	5.732396
5.802305	5.737551
5.809071	5.741739
5.814547	5.748182
5.818413	5.755914
5.822923	5.763646
5.827434	5.773633
5.834521	5.778465
5.840964	5.782976
5.847408	5.789097
5.852562	5.792318
5.855462	5.800694
5.859005	5.807138
5.864482	5.814547
5.870925	5.818413
5.876402	5.822601
5.879946	5.825179
5.881879	5.834521
5.885745	5.841609
5.892832	5.844186
5.897665	5.846763
5.899598	5.852884
5.900886	5.863194
5.906041	5.868992
5.912162	5.870925
5.915706	5.872214
5.915706	5.880268
5.918927	5.885423
5.923760	5.889611
5.928270	5.890255
5.929881	5.892188
5.930847	5.897665
5.932458	5.903141
5.936002	5.906363
5.939546	5.909585
5.943089	5.910229
5.945989	5.910551
5.947600	5.912162
5.946955	5.913451
5.947277	5.918927
5.949210	5.920216
5.950499	5.925693
5.951788	5.928270
5.953076	5.929236
5.954365	5.931814
5.956298	5.933747
5.956942	5.935680
5.957264	5.936968
5.958553	5.939223
5.958875	5.942445
5.958875	5.943411
5.959520	5.944056
5.959842	5.944056
5.960808	5.943734
5.961452	5.943089
5.962419	5.942767
5.962741	5.943089
5.964030	5.942123
5.963385	5.945989
5.962741	5.948566
5.960808	5.948244
5.959197	5.950499
5.957909	5.956620
5.955976	5.955331
5.954365	5.955331
5.952432	5.952754
5.951143	5.954365
5.949533	5.954043
5.948244	5.952110
5.948244	5.950499
5.946633	5.946311
5.945667	5.946633
5.944056	5.945989
5.941801	5.945667
5.940190	5.944056
5.937935	5.944056
5.936002	5.942123
5.932780	5.942767
5.930525	5.941801
5.926981	5.941801
5.923760	5.939546
5.920860	5.937613
5.917639	5.935680
5.914095	5.932458
5.911195	5.930847
5.907007	5.927948
5.903464	5.924404
5.899598	5.923115
5.895087	5.922149
5.889611	5.918605
5.884778	5.917961
5.880268	5.916350
5.875113	5.915384
5.870603	5.914417
5.865449	5.912484
5.861261	5.907652
5.856750	5.906685
5.853207	5.903464
5.848696	5.899275
5.844508	5.896698
5.839998	5.891221
5.834843	5.886711
5.827112	5.882845
5.820346	5.881557
5.813903	5.879624
5.808426	5.877369
5.802305	5.873503
5.799084	5.868348
5.793607	5.863516
5.787164	5.856750
5.778465	5.853851
5.770733	5.853207
5.763646	5.849985
5.759136	5.843220
5.754303	5.836776
5.747216	5.830011
5.736907	5.830655
5.729819	5.828078
5.724020	5.823246
5.718866	5.816480
5.710812	5.809071
5.699858	5.807460
5.692449	5.800694
5.687294	5.793929
5.680851	5.783298
5.670219	5.780076
5.659588	5.779110
5.652823	5.774599
5.646702	5.768478
5.638970	5.757525
5.629949	5.752370
5.618996	5.750115
5.609331	5.745283
5.600955	5.741739
5.593868	5.735618
5.585491	5.728853
5.577759	5.721765
5.569061	5.715322
5.559396	5.707268
5.549087	5.700503
5.538778	5.695348
5.528147	5.690193
5.518482	5.684395
5.507529	5.678273
5.497864	5.672475
5.488199	5.665709
5.477568	5.658300
5.467581	5.650568
5.457916	5.640259
5.447929	5.634460
5.438264	5.626406
5.429244	5.618996
5.417646	5.610620
5.407337	5.606110
5.396061	5.600633
5.384464	5.593868
5.373188	5.587102
5.361268	5.581625
5.348704	5.571638
5.337106	5.563262
5.325186	5.555530
5.312944	5.544899
5.301346	5.533301
5.289104	5.524603
5.278151	5.516871
5.266231	5.507529
5.254311	5.497220
5.244002	5.486910
5.232404	5.476601
5.220484	5.468225
5.209209	5.460171
5.196645	5.449862
5.184402	5.442130
5.171516	5.431821
5.158630	5.424411
5.146065	5.414102
5.132857	5.405726
5.120293	5.395739
5.107406	5.385752
5.093876	5.377376
5.080667	5.365778
5.067781	5.355469
5.053606	5.346449
5.041364	5.334207
5.027189	5.324542
